comment,label_id,label
con meo nay nhin ngu loz,1.0,
thoi roi xong cmnr,1.0,
troi oi tuc anh ach,1.0,
deo hieu noi luon y,1.0,
meo meo cmm nhe,1.0,
ca ngay hom nay chan chet con meo,1.0,
xem phim nay buon ngu vl,1.0,
thich cai nay chet di duoc,1.0,
ngay nao cung nhu cc,1.0,
tuc tran mau nao luon y,1.0,
lam gi cung sai vcl,1.0,
thoi xong di tong roi,1.0,
ca ngay hom nay ngu nhu cho,1.0,
tuc dien nguoi luon y,1.0,
dm cai thoi tiet nhu cc,1.0,
may cai bai nay kho vcl,1.0,
nhin la thay met moi roi,1.0,
chet tieng anh luon roi,1.0,
dm cai do an chan vl,1.0,
dm nay t thay cai gi cung thay ghe vay troi,1.0,
"vl luon, lam an nhu cc",1.0,
"me oi, cai bai hat nghe di nghe lai van hay vl",1.0,
dcm mua ve roi ma deo co thoi gian di xem,1.0,
troi oi cai gi cung lam kho tui bay vay troi ba me no,1.0,
"thoi bo di, cai nay kho lam cl",1.0,
"nhin thay la muon chui boi roi, lozzzzzzz",1.0,
dm cai nay hoi bi ngon luon ak nha,1.0,
"chet me cuoc doi, cu lam hoai vay",1.0,
cai con me gi cung bay dat lam cho co,1.0,
"dm may tinh lai lag nua roi, chan vl",1.0,
troi oi cai canh dep vo van luon,1.0,
"deo hieu noi luon, lam an nhu cc",1.0,
"chet me roi, lam sao bay gio",1.0,
vcl cai gi ma dat do the nay,1.0,
dm lai mua them do nua roi,1.0,
"lozzzzz, di tiec ma khong ai ru",1.0,
"me oi, cai phim nay hay vl luon",1.0,
dm cai nay hoi bi kho nhan luon,1.0,
"vl, nhin la thay chan nan roi",,
dm nay la cai gi the,1.0,
vc ai lai lam the,1.0,
lozz tao thay co gi hay ho dau,1.0,
djtme sao ma kho the nhi,1.0,
"thoi bo me di, chan vai lon",1.0,
vcl cai gi the nay troi,1.0,
dm lai nua roi a,1.0,
"buoi, co gi dau ma lam qua",1.0,
"chan bo me ra, met moi that",1.0,
"lozzz, khong the tin duoc",1.0,
djt me sao ma xui the,1.0,
"cc, ai ma biet duoc",1.0,
"vcl, lai phai lam roi",1.0,
"dm, tinh toan lam gi cho met",1.0,
"buoi, dung co lam the nua",1.0,
"lozz, nhin la thay chan roi",1.0,
"djtme, doi mai khong thay",1.0,
"cc, co gi hot dau",1.0,
"vcl, het cach roi sao",1.0,
"dm, tu nhien thay chan nan",1.0,
dm phim nhu cai loz xem chan vl,1.0,
vc lam an nhu cc,1.0,
djtme may troi mua vcl,1.0,
thich the lol nao cung duoc mien la vui,1.0,
an cai lon gi ma ngu the,1.0,
nhac nhu cc nghe dau tai vl,1.0,
troi oi dep vkl luon y,1.0,
dkm sao ma kho the nao,1.0,
lam gi ma hanh dong nhu con cac vay,1.0,
cai loz gi dang xay ra the nay,1.0,
vai lon met moi vch,1.0,
ngu vai cuc lam an nhu cai loz,1.0,
di choi vui vl dm,1.0,
thoi gian troi nhanh vkl,1.0,
phim hay vl xem khong chop mat luon,1.0,
djtme lai hong roi,1.0,
an cai lol gi ma ngon the,1.0,
vc cai gi the nay,1.0,
lam bai tap met vl luon,1.0,
dm buc minh vcl ra y,1.0,
dm nay la cai gi the,1.0,
vc chán vcl ra,1.0,
đm điên cmnr,1.0,
lmao xem xong tức vl,1.0,
đkm cái app lag vcl,1.0,
huhu mệt vãi nồi,1.0,
đm mất ngủ cả đêm,1.0,
vãi cả lồn thiệt tình,1.0,
"mẹ nó chứ, khó vl",1.0,
đm k hieu j luon,1.0,
xem xong tức ói máu vcl,1.0,
đm tắc đường kinh khủng,1.0,
mệt vãi chó ra,1.0,
đm số nhọ vcl,1.0,
lmao cười ỉa,1.0,
đm tức điên người,1.0,
vcl cái kết,1.0,
dm ăn gì cũng dở hơi,1.0,
chán vãi lúa,1.0,
đm buồn ngủ vcl ra,1.0,
dm bua nay lam an nhu cc,1.0,
"Vcl, cai game oc cho nay",1.0,
thang loz nao park xe vo duyen the,1.0,
lam an nhu cc vay ma doi co luong cao,1.0,
dkm di duong gap toan bon dien,1.0,
"vl, cai do an nay mac cut",1.0,
dm cai thoi tiet nhu cc,1.0,
"vcl, lai phai lam them gio roi",1.0,
"dm, cai dien thoai gi ma lag vc",1.0,
"lol, cai phim nay xem chan vkl",1.0,
dkm tat ca nhung thu rac roi nay,1.0,
"vl, lai sap het tien roi",1.0,
"dm, cai quan ao gi ma mac nhu cc",1.0,
"vcl, cai may tinh nay cham nhu rua",1.0,
"dm, lai bi tre xe buyt roi",1.0,
"lol, cai bai hat gi ma nhac nhu cc",1.0,
"vcl, cai dich vu gi ma te hai vkl",1.0,
"dm, cai cap do gi ma kho vc",1.0,
"lol, cai mon an nay nau nhu cc",1.0,
"vcl, lai phai gap may thang kho ua nay roi",1.0,
dm bua nay đen vcl,1.0,
"đm điên thế nhờ, lag vkl",1.0,
"clgt, chuyện đéo gì đang xảy ra vậy",1.0,
"đm, toàn bọn óc chó",1.0,
"vãi cả lồn, thế mà cũng làm được",1.0,
"đụ mẹ, cái máy tính cùi bắp",1.0,
"đm, phí tiền vcl",1.0,
"clmm, bực bội thật sự",1.0,
"đm, toàn mấy cái tin vịt",1.0,
"vcl, đúng là nhảm nhí",1.0,
"đm, kẹt xe như cl",1.0,
"lồn mẹ, đúng là xui xẻo",1.0,
"đm, lại phải làm lại từ đầu",1.0,
"clmm, cái đồ ngu",1.0,
"vcl, mất thời gian quá",1.0,
"đm, sao lại thế được",1.0,
"lol, đúng là không thể tin được",1.0,
"đm, cái mạng yếu như chó",1.0,
"vcl, phí công vô ích",1.0,
"đm, toàn mấy thằng hãm lồn",1.0,
"dm phim hay vl, coi cuốn vcl",1.0,
địt mẹ cái thằng nào ngu vãi lol,1.0,
"clgt, sao cái máy tính lag như cc vậy",1.0,
"đm, đói vcl ra, ăn gì giờ",1.0,
"vl, đường đông như chó, kẹt xe muốn điên",1.0,
"thôi cút mẹ đi, nói nhiều vcl",1.0,
"lmao, hài vãi nồi",1.0,
"dm, nay học bài nhiều như lồn",1.0,
"vãi cả lồn, game khó như cc",1.0,
"đm, thức khuya mệt vcc",1.0,
"clgt, ai mà làm đổ nước ra đây vậy",1.0,
"vl, cái áo xấu vãi đạn",1.0,
"địt mẹ, mất mạng đúng lúc vcl",1.0,
"thôi bỏ mẹ đi, làm không được đâu",1.0,
"vãi lồn, tin tức sốc vcl",1.0,
"đm, quên mất tiêu rồi, ngu như bò",1.0,
"clgt, sáng ra đã ồn ào như cái chợ",1.0,
"dm, deadline dí muốn lòi mắt",1.0,
"vcl, tự nhiên muốn đi du lịch quá",1.0,
"lồn mẹ, mưa ngay lúc đi ra ngoài",1.0,
dm nay lam gi cho het ngay gio?,1.0,
vc ai biet phim nay ten gi k?,1.0,
loz deo hieu cai the loai gi luon,1.0,
me oi cai do an ngon vcđ,1.0,
"thoi bo me di, met vl",1.0,
dm cai nhac bat tai vl,1.0,
nhin la thay ghe vl roi,1.0,
loz gi ma xem hoai deo thay hay,1.0,
dm cai gia cat co vc,1.0,
"vc may me oi, dep vl ra",1.0,
"thoi bo me di, nghe nhuc nao vc",1.0,
loz oi sao ma kho the nhi,1.0,
dm toi nay co tran bong da hay vc,1.0,
vcđ cai thoi tiet hom nay,1.0,
me oi cai anh nay dep vl,1.0,
loz deo biet lam gi luon,1.0,
dm cai de bai kho vcđ,1.0,
vc cai game nay choi cuon vl,1.0,
"thoi bo me di, nghi cho khoe",1.0,
loz gi ma ca ngay chi an voi ngu,1.0,
"dm phim gì mà chán vcl, xem mà buồn ngủ",1.0,
"địt mẹ lại kẹt xe, đụ má bực mình vl",1.0,
"clgt, mới sáng ra đã nghe tin tức xàm lồn",1.0,
"loz mẹ, vừa mới mua mà đã hư là sao",1.0,
"phim như cc, phí tiền mua vé",1.0,
đúng là đéo thể tin được mấy lời hứa hẹn của bọn này,1.0,
"mẹ kiếp, lại phải làm thêm giờ rồi",1.0,
"đụ má, đường gì mà toàn ổ gà, xóc muốn lòi ruột",1.0,
"thôi rồi lượm ơi, bài này khó vcl",1.0,
"đm điên tiết ghê, đang yên đang lành tự nhiên mất mạng",1.0,
"đéo hiểu sao luôn, cái gì cũng sai là sao",1.0,
"vcl, mới đó mà đã hết tuần rồi",1.0,
"cái đm, lại mưa nữa rồi, sao mà xui vậy trời",1.0,
"clmm, vừa mới ăn xong đã đói lại là sao",1.0,
"bực mình vãi lồn, máy tính lag như cc",1.0,
"địt mẹ, làm mãi không xong bài này",1.0,
"nghĩ cũng đéo hiểu nổi, sao lại có chuyện như vậy",1.0,
"loz, lại phải chờ đợi nữa rồi",1.0,
"thật sự là đụ má, cái gì cũng khó khăn",1.0,
dm cuộc đời đúng là lắm chuyện vcl,1.0,
dm nay di lam met vl ra y,1.0,
"buon ngu chet me, ca dem qua ngu ko dc gi",1.0,
"troi oi cai loz gi the nay, kho vc",1.0,
"vl luon, hom nay lam bai tap met bo me",1.0,
dkm muon an cai gi do ngon ma ko biet an gi,1.0,
"thoi roi l oi, lai phai lam them gio roi",1.0,
dm sao may meo nay no cu lam tien nhieu the nhi,1.0,
"vl dung la doi ko nhu mo, buon vo cung",1.0,
"chet tieng, bao gio moi het dich day troi",1.0,
"lozzzzz, lai do xe sai cho roi",1.0,
"dm, cai dien thoai lag vcl",1.0,
"toan thay tin tuc buc minh ko a, chanel",1.0,
"vl, hom nay di lam gap chuyen te nhat",1.0,
"meo meo, cai tro choi nay kho vai loz",1.0,
"dkm, lai bi cham luong roi",1.0,
"buon the loz, ko co tien tieu roi",1.0,
"vl, lai phai an mi goi nua roi",1.0,
"dm, cai may tinh cu chet lien tuc",1.0,
"lozzzz, lai rot mon nay nua roi",1.0,
"thoi roi l oi, mai lai phai di hoc som",1.0,
dm bua nay gap toan may thang ngu lon ko dung la cai cho an cut,1.0,
vl deo hieu sao chung no lam an nhu cc vay haiz,1.0,
clgt cai the loai gi day troi oi la troi,1.0,
vkl nhin la thay buc minh roi dm,1.0,
dkm may cai bai hat nhac nhac nghe nhu shjt,1.0,
me oi cai thoi tiet nhu cc nay ai ma chiu noi,1.0,
dit me sao cai game nay bug nhieu the nhi?,1.0,
lozz dich benh hoai lam an k dc gi het,1.0,
vl luon cai kieu nay chac chet doiiiii,1.0,
dm thang nao lai de xe ben duong the kia,1.0,
vcl cai quan ao gi ma mac nhu cai lon,1.0,
dkm may thang co van lam an nhu cc,1.0,
me cai phim nay coi nhu cut deo hieu sao nhieu nguoi xem,1.0,
clgt cai do an gi ma kinh khung vay troi,1.0,
vl lai biet thu roi chan bo me luon,1.0,
dit me dua nao vua xi hoi thoi the nhi,1.0,
lozz cai duong xa gi ma toan o ga khong,1.0,
dm lu tre trau bay gio an noi mat day vc,1.0,
vkl may dua lam an vo trach nhiem het suc,1.0,
clgt cai gia ca gi ma tren troi vay ai mua noi,1.0,
dm bua nay den vcl,1.0,
vcl cai game lag vai l,1.0,
dit me sao lai the nay,1.0,
thoi xong con meo roi,1.0,
lozzzzz that su,1.0,
dm met moi vai chuong,1.0,
vl sao ma lam duoc,1.0,
dit me dinh menh cai su doi,1.0,
con meo cuoc song nay that la,1.0,
lozzzzzzzzzzz luon di,1.0,
dm bua nay lam an nhu lol,1.0,
vl may cai tro treu,1.0,
dit me may cai chuyen nay,1.0,
con meo mat het ca hung,1.0,
lozzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1.0,
dm cai nay kho vai lon,1.0,
vl nhuc dau vcl,1.0,
dit me chan doi qua,1.0,
con meo sap xong roi,1.0,
lozzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1.0,
"dkm nay sao den the nhi, lam an e o vcl",1.0,
"troi oi la troi, cai may gi dau ma cham nhu cc",1.0,
"vcl, moi sang da gap chuyen chuong ca mat roi",1.0,
"dm buc minh ghe, lam mai khong xong viec",1.0,
"me oi, cai game gi ma kho vc, choi toan thua",1.0,
"lozz, lai phai lam lai tu dau roi, tuc that su",1.0,
"vcl, tu nhien mat mang dung luc quan trong nhat",1.0,
"dm, cai thoi tiet nhu cc nay ai ma chiu noi",1.0,
"chan nhu con cho, ca ngay chang lam duoc gi ca",1.0,
"dcm, lai ket xe roi, sao ma kho so the nay",1.0,
"me oi, cai bai hat gi ma nhuc tai vcl",1.0,
"dm, moi sang da nghe may cai tin tuc nhu cc",1.0,
"vcl, cai do an gi ma do te, khong nuot noi",1.0,
"chan nhu con ga, ca ngay chi co an voi ngu",1.0,
"dkm, lai bi loi nua roi, sao cai he thong nay no sida the",1.0,
"troi oi la troi, cai thoi khoa bieu gi ma nhu cc vay",1.0,
"vcl, di duong gap toan bon dau bo, tuc ghe",1.0,
"dm, may thang ban lai ru di nhau nua roi, met vcl",1.0,
"lozz, lai bi mat tui nua roi, xui vcl luon",1.0,
"me oi, cai phim gi ma chan nhu con cho vay, xem ma buon ngu",1.0,
dm nay roi cung the thoi,1.0,
con me no sao ma nhieu viec the khong biet,1.0,
"vl luon, lam gi ma den toi the",1.0,
"oi me oi, cai quai gi the nay",1.0,
"dkm luon, bao gio moi xong day",1.0,
"cai loz gi the nay, nhin buc minh vkl",1.0,
"thoi bo me di, khong lam nua",1.0,
"vl, hom nay chan vkl luon",1.0,
"dit me, sap di lam roi ma met vcl",1.0,
"dm troi mua ngau nghien, buc vai lon",1.0,
vl bao nhieu viec ma khong biet lam tu dau,1.0,
thoi xong con me no roi,1.0,
cai loz gi ma kho the nay,1.0,
"dm, lai phai lam lai tu dau roi",1.0,
"vl, may cai dua nay lam an nhu loz",1.0,
"me oi, khong the tin duoc luon",1.0,
"dkm, het tien roi",1.0,
"cai loz gi the nay, nhin ma phat dien",1.0,
"thoi xong con me no roi, lai hong",1.0,
"vl, sap deadline roi ma chua xong",1.0,
"dm, nay lai phai tang ca roi",1.0,
"vcl, ket xe qua",1.0,
thang loz nao park xe vo duyen the,1.0,
"me kien, sao may lanh hong roi",1.0,
"dkm, mat ngu vl",1.0,
may thang cho chung may di chet het di,1.0,
"vl, may hom nay nong toat mo hoi",1.0,
dkm co tuc that su,1.0,
nhuc nao con cho nay,1.0,
nhuc nhu con cho,1.0,
"vcl, lai deadline roi",1.0,
"dm, thang cho nao lay mat do an cua tao",1.0,
buon the loz nao y,1.0,
may cai thang cho may,1.0,
"dkm, het tien roi",1.0,
"vcl, mon nay kho vl",1.0,
"dm, lai bi chui roi",1.0,
"me kien, muon di du lich qua",1.0,
"dkm, mai phai day som",1.0,
thang cho nao lay do an cua tao,1.0,
dkm tốn tiền vcl,1.0,
dm chán vkl ra,1.0,
địt mẹ lại mưa rồi,1.0,
cái đéo gì cũng đắt đỏ vãi lồn,1.0,
thôi cút mẹ đi cho nhanh,1.0,
vcl cay thật sự,1.0,
đm sao mà khó thế nhỉ,1.0,
làm đéo gì cho mệt người,1.0,
mất mẹ cả hứng,1.0,
ghét vl không muốn làm,1.0,
đéo hiểu kiểu gì,1.0,
con mẹ nó sao lại thế,1.0,
đéo có tiền làm gì cũng khó,1.0,
thôi bỏ mẹ đi,1.0,
nhức cái đầu vcc,1.0,
đm mệt mỏi quá,1.0,
cái lồn gì cũng phải đến tay mình,1.0,
thôi đéo nói nữa,1.0,
dkm lại phải đợi,1.0,
mẹ kiếp phí thời gian,1.0,
Vcl cái phim gì nhạt toẹt,1.0,
"Dcm, làm ăn như cc",1.0,
"Đm, lại kẹt xe rồi",1.0,
"Thề là đ phải dạng vừa đâu, vãi cả lều",1.0,
"Má ơi, ngon vcl",1.0,
"Lozzz, bao giờ mới được nghỉ đây",1.0,
"Địt mẹ, lại quên bật bếp",1.0,
"Vãi cứt, tưởng gì ghê gớm",1.0,
"Clm, đẹp bá cháy bọ chét",1.0,
"Đcm, mưa gió bão bùng",1.0,
"Đm, ngủ dậy muộn vãi",1.0,
"Vcl, quả ảnh chất lừ",1.0,
"Loz, game khó như cc",1.0,
"Địt mẹ, lại hết tiền rồi",1.0,
"Má ơi, lạnh vãi đái",1.0,
"Vãi cả nồi, đồ ăn ngon xỉu",1.0,
"Clm, tắc đường kinh khủng",1.0,
"Đcm, mạng lag giật tung đít",1.0,
"Đm, xem phim mà nhức nách",1.0,
"Vcl, bài hát cuốn vãi lol",1.0,
djtme cái deadline dí sml,1.0,
vcl cái game lag vkl,1.0,
dm nay xui vcl,1.0,
đm ăn gì mà dở ẹc,1.0,
làm ơn đi mẹ ơi,1.0,
đm kẹt xe vkl,1.0,
xem phim chán vl,1.0,
đm nóng vcl,1.0,
thôi bỏ mẹ đi,1.0,
đm đau đầu vcl,1.0,
làm ăn như cái quần què,1.0,
đm điên tiết vcl,1.0,
nghe nhạc chán vãi lúa,1.0,
đm khó hiểu vcl,1.0,
chuyện tào lao mía lao,1.0,
đm mệt mỏi vcl,1.0,
cái đm làm mãi không xong,1.0,
đm tức vcl luôn á,1.0,
dkm cái thời tiết như l,1.0,
đm học hành sml,1.0,
dm bua nay lam an nhu cc,1.0,
"thoi bo me di, met lam roi",1.0,
vcl cai giay to lam phuc tap vl,1.0,
lozz de lam cai nay kho vl,1.0,
djtme cuoc doi chan vl,1.0,
cmm thoi tiet nhu cc,1.0,
"vl luon, cai phim nay xem met vcl",1.0,
dm an uong nhu cc ma cu doi giam can,1.0,
lozz lam mai khong xong,1.0,
djtme chan chet me di,1.0,
vcl cai game nay lag vl,1.0,
dm cong viec nhu cc,1.0,
lozz cai may tinh cu giat lag,1.0,
djtme bua nay xui vl,1.0,
cmm giao thong tac du duong,1.0,
vl cai de thi kho nhu cc,1.0,
dm nguon dien chap chon nhu cc,1.0,
lozz cai mang lag kinh khung,1.0,
djtme may cai quy dinh nhu cc,1.0,
vcl cai dien thoai het pin nhanh vl,1.0,
dm nay chac bo me no day do,1.0,
dcm may ao tuong suc manh a,1.0,
"thoi roi l con me no roi, di ngu thoi",1.0,
vcl cai tin nay lam minh buc minh vai,1.0,
dm doi den bao gio moi duoc nhu the nay day,1.0,
lozz de lam dc cai nay thi vai cuc luon,1.0,
dcm mua ve roi vut xui de lozz,1.0,
dm sao may cu ranh roi the nhi,1.0,
vcl cai mon nay an ngon vai lon,1.0,
dcm may noi the ma nghe dc a,1.0,
dm lai mot ngay moi day met moi,1.0,
"thoi roi lozz, lai den tiet hoc chan doi",1.0,
vcl cai anh nay dep vl luon,1.0,
dcm sao ma cai game nay kho the nhi,1.0,
lozz lam sao ma thang nay lam dc nhu the,1.0,
dm buc minh vai lon voi cai chuyen nay,1.0,
vcl cai thoi tiet nay nong chet me,1.0,
dm may co hieu y tao noi ko day,1.0,
lozz roi lai phai lam cai nay tiep a,1.0,
dcm that vong vai lon voi cai ket qua nay,1.0,
dkm cái thời tiết như lồn,1.0,
vcl cái game như cc đéo hiểu sao vẫn chơi,1.0,
dm nay xui vãi cứt,1.0,
lozzz cái đường kẹt xe muốn điên,1.0,
clgt đéo tin được chuyện này,1.0,
vl cái đề bài khó vãi chưởng,1.0,
dcm hôm nay đen như chó mực,1.0,
vcl cái giá này trên trời à,1.0,
dm ăn gì mà ngu như bò vậy,1.0,
lozzz làm hoài đéo xong việc,1.0,
clgt tao đang mơ à,1.0,
vl cái mạng lag vãi loz,1.0,
dkm cái điện thoại hết pin đúng lúc,1.0,
vcl cái bộ phim xem muốn nổ não,1.0,
dm cái đứa nào để quên đồ đây,1.0,
lozzz cái bụng đói meo,1.0,
clgt vừa nãy có gì bay qua vậy,1.0,
vl cái áo mới mua đã bẩn,1.0,
dkm đứa nào bật nhạc ầm ĩ thế,1.0,
vcl cái mùi gì ghê chết mẹ,1.0,
dkm sao mãi chưa thấy chap mới vcl,1.0,
"dm nay tui đen vcl, làm rớt cái điện thoại",1.0,
"bố tổ sư, lag vãi cả nồi",1.0,
đm con game này phế vật vãi,1.0,
vcl cuối cùng cũng xong cái dự án này,1.0,
"đm nóng vcc, chảy mỡ mất",1.0,
dcm hôm nay ăn gì mà ngon vãi lìn,1.0,
"lozz thiệt, rớt mạng miết bực ghê",1.0,
"vl trời mưa tầm tã, ướt như chuột lột",1.0,
đm đi đường kẹt xe vãi cả lol,1.0,
dcm cái đề khó vcl làm méo ra,1.0,
"lozz, tưởng không kịp ai ngờ kịp thật",1.0,
"đm nay đi làm mà quên ví, vl",1.0,
vcl phim gì mà hay vãi cả đái,1.0,
dkm cái bài hát này nghiện vãi nồi,1.0,
đm dậy sớm muốn banh cái đầu,1.0,
"lozz, cuối tuần mà vẫn phải làm việc",1.0,
vcl cái món này ăn xong muốn xỉu,1.0,
dcm đường xá đông kinh khủng khiếp,1.0,
đm cà phê gì mà đắng vãi lúa,1.0,
djtme may qua dep luon a :)))),1.0,
vl deo tin duoc luon,1.0,
vcl cai game nay kho the,1.0,
lozz dau ra ma nhanh the,1.0,
thay ghet vcl luon day,1.0,
dcm may dam an het do an cua tao ha,1.0,
deo hieu kieu gi nua,1.0,
vl lam gi ma lau the,1.0,
vcl cai thoi tiet nay,1.0,
dcm may lam tao giat minh,1.0,
"lozz, sao lai the nay",1.0,
djtme buc minh qua di,1.0,
vl dung la het thuoc chua,1.0,
vcl cai anh nay dep the,1.0,
dcm may cu lam qua len,1.0,
"lozz, lai phai lam lai roi",1.0,
djtme met moi ghe luon,1.0,
vl cu tuong la khong duoc chu,1.0,
"vcl, sao nay nhieu chuyen la the",1.0,
"dcm, lam sao ma biet duoc",1.0,
dm bua nay gap toan may thang ngu lon ko z tr,1.0,
"vl deo tin duoc luon, so may vcl",1.0,
dit me an cc j ma do vl,1.0,
lozzzzz deo hieu sao luon,1.0,
vc lam an nhu cc,1.0,
dm thoi tiec nhu con cac,1.0,
vcl cai game nhu cc,1.0,
buon ngu vcl luon day,1.0,
dm may cai nay kho vkl,1.0,
lozzzzzz giay to rac roi vo cung,1.0,
dit me doi qua vcl,1.0,
vc may lam sai cmnr,1.0,
dm giao thong nhu cc,1.0,
vcl cai phim hay vl,1.0,
dm met moi vkl luon,1.0,
lozzzzzzzzz sao lai the nhi,1.0,
dit me lai phai lam lai roi,1.0,
vc cai may no cuc soc,1.0,
dm do an chan vkl,1.0,
vcl khong the tin duoc luon a,1.0,
đm đi làm quần quật cả ngày mệt vãi loz,1.0,
"vcl bực mình ghê, làm mãi đéo xong",1.0,
"đm tắc đường vkl, muộn làm rồi",1.0,
clgt xem phim gì chán vãi đái,1.0,
"đm đói bụng vãi cả hồn, chưa ăn gì",1.0,
"mệt vkl ra, chỉ muốn ngủ thôi",1.0,
"đm nóng vãi chưởng, điều hòa hỏng nữa",1.0,
"clmm lười quá, đéo muốn làm gì cả",1.0,
"đm mưa tầm tã, ướt như chuột lột",1.0,
"vcl mạng lag vãi, đéo load được",1.0,
"đm buồn ngủ vkl, tối qua thức khuya quá",1.0,
clgt nghe nhạc gì dở vãi cức,1.0,
"đm lạnh vãi lol, mặc mấy lớp vẫn rét",1.0,
vcl kẹt xe đúng là ác mộng,1.0,
"đm đói rã ruột, ăn gì giờ ta",1.0,
"clmm stress quá, muốn đi đâu đó",1.0,
"đm bận vãi con mẹ, không có thời gian thở",1.0,
"vcl mất ngủ mấy đêm rồi, mệt mỏi ghê",1.0,
"đm đau đầu vãi chưởng, không tập trung được",1.0,
clgt phim gì mà nhảm nhí vãi đạn,1.0,
dm nay ra duong lai mat day roi. met vai lol,1.0,
clgt troi mua ma di lam nhu cc v,1.0,
"vl cai game lag vcl luon, choi tuc chet me",1.0,
dkm do an dat vl ma an chang ngon gi ca,1.0,
cmm cuoc doi kho vai lol ra,1.0,
"lozz cai may tinh lag ghe, lam an kieu lol gi",1.0,
"dit me hom nay di lam muon roi, tieu cmn roi",1.0,
"vai loz cai thoi tiet, nong nhu cho",1.0,
"dm lai bi boss chui nua roi, chan vai lon",1.0,
"xem cai phim nhu cc, phi tien mua ve",1.0,
"dm cai de bai kho vai loz, lam mai ko ra",1.0,
clgt sao moi sang da met moi nhu cho vay,1.0,
"thuc khuya doc truyen nhu dien, met vl",1.0,
"lozz hom nay lai co viec phat sinh, cong viec chong chat vl",1.0,
"dkm lai bi mat mang, tuc chet me",1.0,
"cmm gia ca leo thang, song kieu lol gi",1.0,
"vai loz xe cu di lac duong, tuong xa vl",1.0,
"dm cai dien thoai cu giat lag, muon dap me di",1.0,
"clgt tu nhien thay doi lich, met vai lon",1.0,
"doi cho nhu cho, doi mai ko thay gi",1.0,
dm bua nay lam an nhu cc,1.0,
vl may cai do an ko ra gi het,1.0,
thoi bo me di lam lai tu dau,1.0,
may cai bai hat nhu cc,1.0,
dit me may cai thang moi lon bay dat lam nguoi lon,1.0,
clgt xem phim chan vl,1.0,
dm mua ban kieu lol gi the nay,1.0,
may cai do an nhu cc an dau bung chet me,1.0,
vl dich benh hoai the nay thi chet me het,1.0,
dit me sao ma may cai tro choi nay kho vl,1.0,
clgt nhac nhung gi ma dau dau vl,1.0,
dm may cai thang nay lam an nhu cc,1.0,
vl luong lac leu ba con oi,1.0,
thoi bo me di cai thu nay ko lam dc dau,1.0,
may cai tro choi nay chan bo me,1.0,
dit me sao ma may cai bai nay kho the,1.0,
clgt may cai do an nay dat vl,1.0,
dm may cai thang nay noi chuyen nhu cc,1.0,
vl may cai phim nay xem chan bo me,1.0,
dit me may cai thang nay lam an nhu lol,1.0,
dm nay ai ranh zay troi,1.0,
đm điên vcl ra,1.0,
"dkm, sao mà nó khó vậy trời",1.0,
"loz má, lại phải làm lại từ đầu à",1.0,
"vcl, này thì xong phim rồi",1.0,
"đm, lại hết tiền rồi",1.0,
"mẹ kiếp, cái đéo gì thế này",1.0,
"đkm, thế là lại muộn giờ rồi",1.0,
"loz má, mãi mới xong",1.0,
"vcl, nó lag vãi cả lòn",1.0,
"đm, cái đéo gì cũng khó",1.0,
"mẹ kiếp, quên mất tiêu rồi",1.0,
"đkm, giờ lại phải tìm lại từ đầu",1.0,
"loz má, chán vãi cả lòn",1.0,
"vcl, toàn chuyện đâu đâu",1.0,
"đm, lại phải chờ nữa à",1.0,
"mẹ kiếp, đói quá đi mất",1.0,
"đkm, tính ra cũng lâu vãi",1.0,
"loz má, lại phải làm lại rồi",1.0,
"vcl, tiền đâu mà mua",1.0,
dm bua nay den vcl,1.0,
đm điên vãi lồn,1.0,
"clgt, đéo hiểu gì luôn",1.0,
"dkm, lại tạch rồi",1.0,
vl toàn mấy đứa dở hơi,1.0,
dm sao ko ai giúp tớ hết vậy,1.0,
"vcl, đúng là cuộc sống chó má",1.0,
"djt mẹ, làm đéo gì mà lâu thế",1.0,
"clm, sao khó vãi đái",1.0,
"đcm, mất toi cả buổi",1.0,
"dm, nhìn chán vãi lúa",1.0,
"vcl, đúng là hết nói nổi",1.0,
"dcm, cái đéo gì cũng hỏng",1.0,
"clm, tức vãi cả lìn",1.0,
"đcm, lại phải làm lại từ đầu",1.0,
"dm, chẳng có gì vui vẻ cả",1.0,
"vcl, đúng là một ngày tồi tệ",1.0,
"dkm, sao mà đen đủi thế",1.0,
"clgt, đéo thể tin được",1.0,
"đcm, mệt vãi cả hồn",1.0,
dm nay lam gi cung kho vcl,1.0,
thoi roi luyen vkl,1.0,
nhin cai mat la thay bua loz roi,1.0,
an cai loz gi ma ngu vcl,1.0,
dit me sao ma ghet cai thang nay the khong biet,1.0,
vcl met vai lon ra,1.0,
troi oi tuc chet me luon a,1.0,
nan vai lon ra luon y,1.0,
sao cai loz gi cung kho the nhi,1.0,
vl xui vcl luon,1.0,
dm troi nong nhu cai loz y,1.0,
bo me cai su doi nay di,1.0,
dit me doi khong nhu mo,1.0,
vl lai day nua roi,1.0,
nan loz ra voi cai may tinh nay,1.0,
dm cuoc song nhu cc,1.0,
thoi roi loz oi,1.0,
vl chap nhan thoi chu sao,1.0,
nhuc nhu con cac,1.0,
met moi vcl luon ay,1.0,
dm nay buon ngu vcl,1.0,
troi oi tuc vl luon y,1.0,
