clean_text,label_name,pred_name
cũng hỏi trước khi quay lại rồi đấy chứ 😊 tuổi_trẻ mà 😊 cs tối chỉ vậy,Clean,Offensive
không đẩu không muốn xem,Clean,Offensive
sống chậm thôi ( :,Clean,Offensive
em rat tinh những gì chị nói dạ thưa chị người ở mỹ được hưởng tiền $ 10.00 usa không hả chị chị đẹp quá,Clean,Hate
cô_hồn nha mấy đứa,Clean,Hate
không giống ai,Offensive,Hate
nói bao lần rồi các anh các chị tiền đi du_lịch vẫn đ * * hiểu à 😒,Hate,Offensive
abe chơi dơ,Clean,Offensive
"duy nguyen ảnh này mặt rữ quá 😌 , cười cà_khịa ms vui",Clean,Offensive
cong đo g khog muon sem nua,Clean,Offensive
địt mẹ ông điêu ít thôi : ),Hate,Clean
"mikhai chốp còn biết nhảu khỏi tàu đắm , chứ bọn này đéo nhẩy đâu , ảo_thuật_gia phim ở hollywood phải gọi bằng "" cụ "" 🤣",Offensive,Clean
tao đang nhìn clgv 🙂,Offensive,Hate
đỉ nhân 3.14,Hate,Clean
này đẹp hơn này : vậy,Clean,Offensive
đeo hiểu hai ngừoi phế nhất team thì sống 😀 ?,Clean,Offensive
nghe rất ba_rọi nhưng rất mixi = ) ),Clean,Hate
chí bảo tên tôi ông eii cảm_giác như mình tội đồ haha,Clean,Offensive
câu_chuyện dài,Clean,Hate
sợ lắm ông giáo ạ 😁,Clean,Offensive
lê quỳnh anh mỗi nước 1 quan_điểm sống . chê bọn tây làm gì haha .,Clean,Offensive
trần dần cộngg sản nằm_vùng bên cali 😂,Hate,Clean
nghe thuyết_phục nhưng lại vô_lí được không = ) ),Clean,Hate
trung_thu mà tụi cứ nghĩ đang halloween : ) ),Clean,Offensive
cô minh hiếu gần nhà mình nè dịp mình sẽ làm clip thăm nhà cô minh hiếu nên mọi người ủng_hộ mình nha,Clean,Offensive
boy quoc chuyện tối qua,Clean,Hate
ơ tưởng thầy chơi gay 😢,Clean,Offensive
chơi farm suốt nên giờ sấy đất tơi dã_man,Clean,Offensive
"thật_sự trận hôm_nay team không làm fan hâm_mộ cảm_thấy dễ_chịu một_chút nào cả nhưng em vẫn đặt niềm tin vào đây nhé , nhận cọc thì mai phải cố hết_sức nhé 😊",Clean,Hate
"lại . nguy_cơ bị nhiễn vô_cùng thấp , chủ_quan một cái đi luôn",Clean,Offensive
chửi quá xuất_sắc luôn,Clean,Hate
văn trường 😒 dịch : không làm mà đòi có_ăn thì chỉ có_ăn cứt 😌,Clean,Offensive
hoàng thị bé_con thầy ba,Clean,Hate
ủa ngta nói livetream trên fb hã lỡ ytb đồ thì sao,Clean,Hate
nick face chị này gì xin với mn .,Clean,Hate
thầy lol chúc chỉ rớt,Hate,Offensive
"cần thông_minh , trí_tuệ , sức_khỏe ms có_thể nhá",Clean,Offensive
đào mạnh an bố ẻm thích mang ẻm về vn .,Clean,Offensive
vụ linda thì sao vậy thầy,Clean,Offensive
thầy ngu như chó 🤥,Hate,Offensive
được chứ anh,Clean,Offensive
nhạc hay nè ❤ 🐝,Clean,Offensive
"đói quá , đi mua cơm sườn về ăn_vậy",Clean,Hate
trên bờ : tao chửi đấy mày làm đéo gì được tao : vậy,Offensive,Hate
"nghiêm_cấm hành_vi kẹp ít tiền vào hồ_sơ , đưa tiền nhìu thì nhận ngoai quy_định . chắc ai đó viết thiếu .",Clean,Offensive
cục vàng con xuất_sắc,Clean,Hate
how to mái đôi 😆,Clean,Offensive
con cô ấy,Clean,Offensive
đậu quỳnh nhi tưởng đánh nghiêm_túc gì chứ troll cũng khoe : ) ),Clean,Hate
"tử_hình luôn không nói nhiều , ý_thức như củ_cải",Offensive,Clean
video này nằm tập bn vậy ông,Clean,Offensive
lủ chó,Hate,Clean
dù abe xóa_kênh nhưng em vẫn ủng_hộ abe,Clean,Hate
chi lam đep qua chi oi ma nho qua ha,Clean,Hate
ở nhà nhảy_dù lành : ),Clean,Hate
nhà em hộ nghèo được ưu_tiên không ạ 😞,Clean,Hate
"tao thích burn chair hơn , nó rất ô_kê",Clean,Offensive
quang hung vu thấy mấy bạn du_học_sinh kêu trên facebook bên ý đéo đeo khầu trang . bị bệnh tự ở nhà cách_li : ),Clean,Hate
style khoe cu mấy anh biến_thái à 🙃,Hate,Offensive
@ chiến trần tao lao .,Offensive,Hate
địt_mẹ nhà mày 🙂,Hate,Clean
nguyễn vỹ 🙃 🙃,Clean,Hate
cẩn_thận con thắm nó chưi : ),Clean,Offensive
hỏi xem mấy trận này ở đâu vậy ae ?,Clean,Offensive
be đổi tóc măm tết à,Clean,Offensive
lê nhật trâm đi máy_bay riêng đó hả,Clean,Offensive
bắt_đầu dịch cả nước mí 16ca nhiễm kể từ khi ca thứ 17 giờ tăng gấp đôi rồi . khó toang thật rồi . .,Clean,Offensive
trang ruan công_nhận .,Clean,Offensive
hết_hồn chưa : ) ),Clean,Offensive
"# câu trả_lời rất đơn_giản người dân ở các nước dân_chủ đó quan_tâm đến dân_quyền nhân_quyền mình , đơn_cử như các cuộc biểu_tình đi bầu_cử hệ quận người dân_chủ hongkong , mới_đây người_ta quan_tâm chủ_nghĩa tự_do hơn chủ_nghĩa nồi cơm vì",Clean,Hate
"ý_thức tý đi nào , không người_ta lại nghĩ mình quốc_tịch hàn đấy : )",Clean,Hate
tiên_tri trần dần về việt nam ở nghĩa_trang bình_an,Hate,Clean
đáng nhẽ mày không nên về nước 🙂,Hate,Clean
hoàng văn thuận nên xử bắn_hed,Offensive,Clean
khi buồn mình chơi lớn đi nghĩa_vụ giờ muốn ra cx éo được,Offensive,Clean
mơ đi 😁 😁,Clean,Hate
quê tao mà giơ cánh hoa ntn ra đường đéo còn đường về quê_mẹ,Clean,Offensive
mới vào nghe bã chửi banh nhà_lồng chợ luôn vãi thật,Clean,Offensive
mình bán tiền game rẻ hơn bình_thường 20 - 30 % vào thẳng níck luôn bao uy_tín tất_cả các loại game ai nhu_cầu lh : 0968901765 . gd trực_tiếp cung đuoc nhé mình ở cầu giấy ❤ ️ ❤ ️,Clean,Offensive
ở việt nam ! nó cái l đó,Offensive,Clean
ông lại muốn học_sinh pha bẻ lái đây mà 🙂,Clean,Offensive
"các thím hiểu từ trưng_dụng ko_vậy , rõ hơn chút nữa thì người dân vẫn dc quyền quay clip đó",Clean,Offensive
fai nói 1 điều mày khóc thuê à ad . sẽ sớm thôi mày sẽ bị dờ gáy,Hate,Clean
lê hoàng trần : vậy vãi cả lý_luận đổ_thừa ! vn ta đảng quang_vinh lãnh_đạo mà không khắc_phục được mấy cái cỏn_con vậy à ?,Clean,Offensive
thật hả : ),Clean,Hate
9 . xác . thứi từ trinh xương gồi,Clean,Hate
chuì lol chui gi vaÿ ?,Offensive,Clean
không_khí đạt chất_lượng như hôm_nay cũng nhờ sự tài_tình đảng ta ! đó mang những nhà_máy nhiệt_điện than cổ lổ sỉ từ người anh_em phương bắc về phục_vụ bà_con ! bà_con cám_ơn đảng nhà_nước chưa ?,Hate,Clean
cực_kì thuyết_phục : 33,Clean,Hate
về quê làm vlog đi thầy !,Clean,Offensive
"thoại trần ít_ra người_ta ghi không dấu , còn đằng này ghi dấu rồi còn ghi sai",Clean,Offensive
alo tin_mừng chúng_mình vẫn còn cái để đọc nè ngoc nguyen khỏi mất ăn mất_ngủ nhé = ),Clean,Offensive
cái này tao đéo đồng_ý,Offensive,Hate
giàu mà không biết chia_chác tụi nó thì bầu_kiên một ví_dụ .,Hate,Offensive
quả múa chung được phết thầy ạ : vậy,Clean,Offensive
mả cha mấy thằng ăn bánh_mì,Hate,Clean
năm sau thấy bật stream chào mọi người hnay con thay ông_già live stream ông_già nay say vắt lưỡi rồi 😀,Clean,Offensive
yêu xa khiến chúng_ta trưởng_thành hơn 😊,Clean,Offensive
ghé trang mình lựa ốp xinh giá rẻ nhe 🥰 ♥ ️ ♥ ️,Clean,Hate
các anh_chị có_thể đừng “ cực_kì thuyết_phục ” em xin tên bài được sử_dụng video được không ạ 🥺,Clean,Hate
tức nhiêng tui còn khỏe mà . tui chưa cưới danh_ca như quỳnh mà chết gì 😂 😂,Clean,Hate
khẩu_hiệu tuyệt_vời,Clean,Hate
thì ?,Clean,Offensive
ngọc tính : ( ( bn đấy chửi trc mà . cái cmt trên tớ cx chỉ muốn vui vui một_tí thôi chứ ai lm gì đou,Clean,Hate
bn vào @ trầnđoànofficial nghe chửi minh khịa không dám nói tên minh hiếu,Clean,Offensive
thôi đi cô cô xem hết mấy bài đăng trang này đi xem cô hùng_biện nũa hôn đảng cô đấy = ) hẹn mỹ,Clean,Offensive
ae ăn tết đây ạ,Clean,Offensive
lo mà phụ mẹ giúp cha cực_kì thuyết_phục mả cha chúng_mày,Hate,Clean
quốc_sư phải khỏe để lãnh_đạo 3 / chứ không thì 3 / biết đi đâu về đâu 😭 😭,Clean,Hate
bạn_bè bên dai loan bên nước việt nam mình kg tha_thứ no nó một bài_học nó biết thế_nào la suc phạm dân_tộc việt nam kg nó bài hoc nó kg sợ dau an nói tuc tĩu mất_dạy quá,Hate,Offensive
đừng vội mừng . tao ra_quân bài công ăn bắt,Clean,Offensive
cô này sao trước_kia không ở vn làm youtuber thánh chửi dc mn yêu_mến rồi 😜,Clean,Offensive
chị khánh chi càng ngày duyên_dáng xinh_đẹp 😍 nhìn cô minh hiếu chị khánh chi gương_mặt giống nhau . cô minh hiếu nói_chuyện chất phát_nổ nổ vui 😂,Clean,Offensive
from thanh hoá with love . chúc bộ_tộc nghỉ lễ vv,Clean,Hate
"ông tuổi rùi ! cố giữ_gìn sức_khỏe , thỉnh_thoảng tấu hài bà_con coi zui rùi ! mà giác_ngộ vầy tốt rùi , chứ nhìu ông_già 3 / cố_chấp lắm",Hate,Offensive
cậu đồng rõ_ràng,Clean,Offensive
yêu xa khiến chúng_ta trưởng_thành hơn . . ! : ),Clean,Offensive
"hà nguyễn khánh duy gái nhật đi tàu đi ngầm nó ngứa mu quá , lấy tay móc gãi tỉnh queo . nhìn ghê lắm kìa",Hate,Clean
bay lak với hút đá nhiều thì nó gầy thôi lìn gì phải thắc_mắc,Clean,Hate
sale con cặc,Offensive,Clean
số fan kết_bạn zalo với anh châu 👉,Clean,Offensive
sống chậm lại,Clean,Hate
"tìm chó thất_lạc đặc_điểm "" cực_kì thuyết_phục """,Offensive,Hate
èo ơi hóng,Clean,Hate
nguyễn đức vinh bố_mẹ nó đóng_góp được rồi ông . người vn cả mà,Clean,Hate
nhờ thầy mà giáo_án susan vẫn được tuyên_truyền rộng_rãi khắp cả nước 🤣 🤣,Clean,Offensive
chủ quán bánh_mì team up cực mãn nhãn 😁,Clean,Hate
periscope hả ad : /,Clean,Offensive
mai mai không biến mô,Clean,Hate
tối e còn nghe chuyện ma để dễ ngủ nữa mà a : ) ),Clean,Hate
nếu giết người chắc tuyển vào quân_đội làm sát_thủ à,Clean,Hate
khoai thị sắn,Clean,Offensive
hải phòng không thích lòng_vòng,Clean,Offensive
vào r chứ sắp à,Clean,Offensive
"trên đời này mấy thằng to xác thường được tạo hóa_ban tính bắt_nạt , chỉ một_cách duy_nhất trị được chúng_nó phải tỏ ra_mặt mình không sợ chúng_nó , sẵn_sàng đập lại đến chết . ngay cả mỹ thời_gian trước bị thổ nhĩ_kỳ bắn hạ_drone quân_sự , tụi chín",Clean,Hate
mới xem 🥰,Clean,Offensive
em ngheo lam chi 3 oi,Clean,Hate
tức phọt sữa,Clean,Offensive
duy trần xin clip với bạn,Clean,Offensive
oke thầy : vậy,Clean,Offensive
in cái tờ giấy 21k rồi nhé : ) ),Clean,Hate
: ) đến đoạn hay chưa .,Clean,Offensive
nguyễn nương ngà trần cuối tuần này ta chụp hình không,Clean,Offensive
"nguyễn thị hương chưa hiểu ý thớt . chắc ai cũng biết câu \ "" bệnh thì vái tứ_phương \ "" . : ) ) . họ đi chuyên_cơ riêng , ý_thức cách_ly từ bên nước_ngoài về vn . đâu gì sai đâu : ) )",Clean,Hate
thanh_bình kế_hoạch cả đấy 😂 😂,Clean,Hate
con_mẹ mày giàu con_mẹ mày . khinh_thường ng ta,Hate,Clean
địt mẹ hết hình lựa hay sao mà lựa ngay quả ảnh hãm loz thật .,Offensive,Hate
nguyễn thanh cẩm de bi ia chay lam,Clean,Hate
nổ quá,Clean,Offensive
clear hương bia tắm không biết sạch không nhưng hơi say,Clean,Offensive
không biết hay chỗ nào,Clean,Hate
phải treo_cổ chúng_nó lên thì may_ra .,Offensive,Clean
sàm sàm sàm sàm,Offensive,Clean
tsb 💩,Offensive,Clean
những kẻ_cướp ngày đang bênh_vực tên trộm đêm : ),Offensive,Clean
anh trung ma_mị,Clean,Offensive
hài_lòng tao ghê : ),Clean,Hate
đổi màu từ đỏ đậm thành nhạt hơn vì sương_gió ! nói đúng đấy chứ,Clean,Offensive
chỗ này đit phải chỗ gạ địt nhé hahhahah .,Offensive,Clean
"con này nó rảnh , nói gì kệ nó",Clean,Offensive
camon côthuan nguyễn giupnguoi ngheo nghềo,Clean,Hate
cực thuyết_phục nhưng lại vô_lí : ),Clean,Hate
bố mày cũng đến chịu cách ăn mac khác người nó !,Hate,Offensive
vẫn chị nhung,Clean,Hate
sếp nhà người_ta không bh làm mk thất_vọng 🤣 🤣,Clean,Hate
ngọc trâm cập_nhật trước cả hót trend . không,Clean,Offensive
chán không muốn nói,Clean,Offensive
"tiếp_theo sẽ sự phân_hóa nội_bộ lãnh_đạo bắc kinh . bộ_mặt thật tình "" đồng_chí "" lộ diện !",Clean,Offensive
nhờ thầy mà em cảm_thấy mình không phải đứa chơi ngu nhất liên_minh,Clean,Offensive
duy_linh cô gái hình bị nghi nhiễm hả bạn,Clean,Offensive
"kệ đi thớt , 1 lũ trẻ trâu",Hate,Clean
tui tưởng bọn học_trò nó ghép clip vào chứ ai_ngờ nhận giải thiệt,Clean,Offensive
bò kiểu_mẫu : vậy,Clean,Hate
doi song nay chet mai . can that voi loi noi se tot hon . ji hay ngheo tu minh bình thường khoe lay ji c d c oi,Clean,Hate
"một câu_chuyện cổ_tích rất hay được sáng_tác bởi công_an việt_nam . giỏi lắm các chiến_sĩ vì nước quên dân , vì thân phục_vụ .",Hate,Clean
có_thể huy_hiệu này sẽ đổi được biểu_tượng thần binh 🤔,Clean,Offensive
đỗ tài việt_kiều thích món thịt chó này không ? không,Clean,Offensive
chị ba trên dú dưới con cu ai làm lại chị 3,Hate,Clean
lại nhớ anh bạn anh rồi thất_tình bị chim ỉa lên đầu 😁,Clean,Offensive
tuyen le duong thuy nguyễn yến,Clean,Hate
muốn biết thì ra trước mặc bả mà hỏi hoặc lên clip hỏi bả ở đây hk ai biết_đâu,Clean,Offensive
dạo này a lọt top show chart chỉ sau 20 du_khách hàn quốc thôi đấy . chúc_mừng a,Clean,Hate
a ơi : ) ) máy_bay mà dỗi thì làm_sao nó nguôi giận đây ạ = ) ),Clean,Hate
ng hàn quốc sống thật lòng tốt mà tốt chưa thấy .,Clean,Offensive
lol này cây vô đầu nó mới sợ : ),Clean,Offensive
đoạn 1 rap với phối nhạc hay,Clean,Offensive
xào lăn chắc ngon 😋,Clean,Offensive
nhung loi phat bieu cua bac ! nhung nguoi dan chung ta duoc nghe cung bot hoang_mang va them phan rat yen tam 😊 😊,Clean,Hate
anh lân sẽ phải trả_giá vì tội gài ông hậu tiên_tri này vì sau_này ông sẽ hậu tiên_tri thấy a gài ổng,Clean,Offensive
sao giờ nhiều chương_trình nhố_nhăng thế khg biết,Hate,Clean
óc chó,Offensive,Clean
không phải anti nhưng sao mình thấy nhạc jack không hay ta ? ngấm không nổi,Clean,Hate
em sẽ trung_thành với abe đến khi susan thầy trở_thành 1705,Clean,Offensive
love you chu cà_mo,Clean,Hate
thứ 6 ngày 13 đi chơi trung_thu vui_vẻ nha cả nhà,Clean,Offensive
người dân việt nam_nai đeo hột xoàn rồi bạn ơi vàng cái gì chỉ để mấy người thu_nhập thấp thôi bạn ơi,Clean,Offensive
"wow , đây đúng 1 sản_phẩm tuyệt_vời tầm giá thầy ạ , màn_hình lớn , cấu_hình cực ổn , thoải_mái giải_trí cũng như học_tập , nay còn được giảm_giá thì quá tuyệt_vời",Clean,Hate
h có_lẽ quá muộn_màng,Clean,Offensive
vlog không a ơi,Clean,Offensive
được anh ưi : ) ),Clean,Offensive
"cô mày . hiếu nói hòi nhỏ do nhà nghèo cô phải bỏ học bươn_chải đi hát lô_tô các thứ 😥 vậy nếu mẹ cô 100 cây vàng , thế sao phải để cô cực như_vậy ? ( tại không biết cô nói_chơi hay nói thiệt ) 😄",Clean,Hate
"team cũng cố hết_sức r , cố ở những giải sau các anh nhé , mong các tv team rf sẽ thấy được bình_luận này e ❤ ❤",Clean,Offensive
mv khá chất_lượng,Clean,Offensive
điên qf :,Clean,Offensive
ước gì người_yêu cũ để quay lại nhỉ 🤔 🤔,Clean,Hate
mấy chuyện tâm_linh này không đùa được đâu . đừa mắc cười đó 🤣 😀,Clean,Hate
"nền giáo_dục phương tây dạy gì những \ "" ai kia \ "" ☹ ️ . nghĩ nó chán , sang chảnh mà ý_thức l0l 😑",Offensive,Hate
con voi,Clean,Hate
"bữa chưa xin dc tài_trợ từ liên_quan , h xin dc nên làm típ chăn 😌 🙄",Clean,Offensive
chúc_mừng sinh_nhật thầy : ),Clean,Hate
toang thực_sự 😐,Offensive,Clean
đang bận đớp chăm_sóc bụng bầu_nha - không rảnh lo chuyện tào_lao,Clean,Hate
mãi yêu cô 😽 ❤,Clean,Hate
chuẩn_bị đóng thuế_oxy thôi mọi người : ),Clean,Offensive
anh chíp nhìn vẻ rất akira phan 🤣,Clean,Offensive
